comparison_type	cohort	left	right	n	pearson	spearman	mse	rmse	mae	median_abs_error	p90_abs_error	p95_abs_error	mean_signed_diff	sd_signed_diff
study_label_vs_human_no_gejman_pc1	no_gejman	Jaffrey	human_no_gejman_pc1	3640	0.5289924555146945	0.5509451062778167	1.5089603131562148	1.2283974573224314	1.0158961665890436	0.9266065730993795	1.976889140145147	2.2582787687922883	0.8762662014833	0.8608820228662256
study_label_vs_human_no_gejman_pc1	no_gejman	Marks	human_no_gejman_pc1	6430	0.7338136408557074	0.7255249963989043	0.553693547066068	0.7441058708719264	0.5720237373385688	0.46028100152488816	1.199637853163597	1.4662189218862005	-0.18734748781599142	0.7201350330841454
study_label_vs_human_no_gejman_pc1	no_gejman	Mortazavi	human_no_gejman_pc1	7523	0.7449000927798192	0.7746539505365903	0.521190084888492	0.7219349589045345	0.5617109552835675	0.4555547191399905	1.17514989990034	1.4388745242579606	-0.10411672730653071	0.7143877042499193
study_label_vs_human_no_gejman_pc1	no_gejman	Oberdoerffer	human_no_gejman_pc1	9087	0.7422951885283507	0.8004760624545402	0.48366702084592494	0.6954617321218508	0.5238893165428091	0.4124939866963654	1.1026608326801766	1.4131160365465325	-0.009393942175876425	0.6953982849391579
study_label_vs_human_no_gejman_pc1	no_gejman	Rinn	human_no_gejman_pc1	9463	0.9144487354579085	0.9177405165941241	0.16677136679825408	0.4083765012806859	0.30257427355206284	0.2307616925346465	0.6499493635432729	0.8302089310729729	0.0067863755397083595	0.40832010960187615
study_label_vs_human_no_gejman_pc1	no_gejman	Rissland	human_no_gejman_pc1	9680	0.6525890347848451	0.636077988345751	0.677326560016315	0.8229985176270459	0.6448500888263836	0.5344527883915755	1.327556757378529	1.6071624347760372	0.003172949814963024	0.8229924011835006
study_label_vs_human_no_gejman_pc1	no_gejman	Rissland2	human_no_gejman_pc1	10369	0.8610896632808805	0.8858827766458264	0.2776671363222335	0.526941302539698	0.39012436519210036	0.30121375663351824	0.8296709107613581	1.0523816033564315	-0.03309880246413246	0.525900756414815
study_label_vs_human_no_gejman_pc1	no_gejman	Shendure	human_no_gejman_pc1	9681	0.7949610758983843	0.7888058159831003	0.4056111368601985	0.6368760765331027	0.4919982121354368	0.3955549074568655	1.040280361715334	1.2881032274447806	-0.10568500894527964	0.628046029956749
study_label_vs_human_no_gejman_pc1	no_gejman	Simon	human_no_gejman_pc1	4713	0.8807928171919094	0.8834828902906808	0.22859722257614323	0.4781184189885841	0.37403072122261516	0.30977371363275147	0.7881579826867775	0.9465141838010361	0.008972362139221613	0.4780342239775157
study_label_vs_human_no_gejman_pc1	no_gejman	Zimmer	human_no_gejman_pc1	5716	0.7209267067857439	0.7100586717165434	0.5681190348536784	0.7537367145453898	0.5943944673364565	0.49240078357670625	1.2419885979064031	1.4918511792031235	-0.1575762023584139	0.7370812542074175
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	Bazzini	human_no_gejman_pc1	10673	0.08789425818403501	0.04992978749044466	1.8173152723325516	1.348078362830793	1.0067450518707841	0.7860361914151254	2.1585653785108456	2.6637621806789045	-0.0386622577975167	1.3475238410338233
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	Dieterich	human_no_gejman_pc1	7104	0.830260837805512	0.8212467546341686	0.3471743185007196	0.5892150019311454	0.45484271054422476	0.3692514477589316	0.9499318836407762	1.1660819021804547	-0.08393714950265439	0.5832056870728273
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	He	human_no_gejman_pc1	8694	0.7772172781879564	0.8281183964877323	0.4535009907567762	0.673424821904254	0.4471757654926855	0.30516913356827857	0.9522702087166913	1.3588763597534697	-0.06977982596274239	0.6697997959430769
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	Rinn	human_no_gejman_pc1	9463	0.9144487354579085	0.9177405165941241	0.16677136679825408	0.4083765012806859	0.30257427355206284	0.2307616925346465	0.6499493635432729	0.8302089310729729	0.0067863755397083595	0.40832010960187615
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	Rissland	human_no_gejman_pc1	9680	0.6525890347848451	0.636077988345751	0.677326560016315	0.8229985176270459	0.6448500888263836	0.5344527883915755	1.327556757378529	1.6071624347760372	0.003172949814963024	0.8229924011835006
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	Rissland2	human_no_gejman_pc1	10369	0.8610896632808805	0.8858827766458264	0.2776671363222335	0.526941302539698	0.39012436519210036	0.30121375663351824	0.8296709107613581	1.0523816033564315	-0.03309880246413246	0.525900756414815
study_label_vs_human_no_gejman_pc1	no_gejman_min2samples	Simon	human_no_gejman_pc1	4713	0.8807928171919094	0.8834828902906808	0.22859722257614323	0.4781184189885841	0.37403072122261516	0.30977371363275147	0.7881579826867775	0.9465141838010361	0.008972362139221613	0.4780342239775157
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Akimitsu	human_no_gejman_pc1	10768	0.7809401994505716	0.7703456977068414	0.4369624654830583	0.661031364976775	0.4869166703664972	0.3708141995069216	1.0401901736510588	1.379664620074124	-0.03474079793074755	0.6601178246663199
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Akimitsu2	human_no_gejman_pc1	10768	0.7970722957710952	0.8193465123836605	0.4048745665394962	0.6362975456022884	0.46219947892387353	0.35547151531999055	0.9611634222126656	1.223079745626192	-0.03474079793074755	0.6353484425877124
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Bazzini	human_no_gejman_pc1	10768	0.025696042579439374	0.03578933676658529	1.9391973704759111	1.3925506707031925	1.0944886499150588	0.9165071345719367	2.234579332521397	2.7430832286434095	-0.034740797930747545	1.3921172534794064
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Cramer	human_no_gejman_pc1	10768	0.7361896032436444	0.7574636132590722	0.5259746174205131	0.725241075381499	0.5422533743042134	0.4190951541406455	1.1658977717797967	1.4833056366663315	-0.034740797930747566	0.7244085134643615
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Cramer2	human_no_gejman_pc1	10768	0.26271025994387753	0.28161381402381314	1.4677590586861298	1.2115110642029356	0.9244890746637423	0.7330560584259933	1.9433555917089604	2.469699342144526	-0.03474079793074754	1.2110128552766328
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Darnell	human_no_gejman_pc1	10768	0.8438585347835769	0.8593912691564339	0.3118133747666747	0.5584025203799449	0.40528476962241033	0.2986883788605274	0.886403321957741	1.1522754885474695	-0.03474079793074753	0.5573207799156676
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Dieterich	human_no_gejman_pc1	10768	0.8254411077681229	0.8267327954066039	0.3484469607018432	0.5902939612615423	0.44696700741260015	0.3560432618158499	0.9543963551078691	1.1951648540038977	-0.03474079793074753	0.5892707676959532
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	He	human_no_gejman_pc1	10768	0.8305330273576028	0.8526449572217852	0.3383187666984312	0.5816517572383249	0.4017894609464757	0.2874448515210659	0.8567433675308254	1.1497137996966624	-0.03474079793074756	0.5806133340335605
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Jaffrey	human_no_gejman_pc1	10768	0.14388373615359043	0.13750204552394127	1.7041135541863097	1.3054170039440691	0.9954496246134259	0.77603269327068	2.181950349022129	2.747508732161645	-0.03474079793074752	1.3049546471603677
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Marks	human_no_gejman_pc1	10768	0.8087301024561635	0.8137052909217283	0.38168635123370404	0.617807697616098	0.4648124003247076	0.3539826851808149	1.026202756739924	1.2734301603178362	-0.03474079793074753	0.616830145334061
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Mortazavi	human_no_gejman_pc1	10768	0.7886151841010319	0.8082815522081851	0.421696369436753	0.649381528407417	0.4883727822298262	0.3767260238808269	1.054879085857486	1.329738260940031	-0.03474079793074753	0.6484515759838104
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Oberdoerffer	human_no_gejman_pc1	10768	0.7960556927943703	0.8095882431417846	0.40689666292019866	0.6378845216182931	0.4772695991781657	0.36632309168754573	1.0343978282461186	1.3102047080064254	-0.03474079793074754	0.6369377833661104
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Rinn	human_no_gejman_pc1	10768	0.9069696033665599	0.9191517239526249	0.1862809237649615	0.43160273836592083	0.31711883267310625	0.2417316291612971	0.6670278277541127	0.8538968907525611	-0.03474079793074755	0.4302022788457735
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Rissland	human_no_gejman_pc1	10768	0.6418265653160317	0.6435160507715575	0.7136694814275325	0.8447896077885502	0.6558310697136999	0.5401651337512468	1.352445696980276	1.65320436889859	-0.03474079793074757	0.844074972017691
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Rissland2	human_no_gejman_pc1	10768	0.8756736239604876	0.8882499991251052	0.24853087594534135	0.4985287112547695	0.3720147677842064	0.29006787424558694	0.7811617318405415	0.9966674786660698	-0.03474079793074757	0.4973167530904987
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Shendure	human_no_gejman_pc1	10768	0.799817974857964	0.8031389962781824	0.3994132135125611	0.6319914663289062	0.48618751768181134	0.3878608493706794	1.0205005581143791	1.2470744764785253	-0.03474079793074756	0.6310358868334637
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Simon	human_no_gejman_pc1	10768	0.8763331498442137	0.8835129252577958	0.2472190315645991	0.4972112544629286	0.37488635761693884	0.29400114735489513	0.7875204962151868	0.9945958927963455	-0.03474079793074756	0.4959960771253472
study_label_vs_human_no_gejman_pc1	no_gejman_full_preprocess	Zimmer	human_no_gejman_pc1	10768	0.7760576304289332	0.7911665296955532	0.44667424616167956	0.6683369256308375	0.5006161769235611	0.3808070651448608	1.0866944010279778	1.372099050809548	-0.03474079793074755	0.6674333847814438
