comparison_type	cohort	left	right	n	pearson	spearman	mse	rmse	mae	median_abs_error	p90_abs_error	p95_abs_error	mean_signed_diff	sd_signed_diff
study_mean_label_pair	all	Akimitsu2	Marks	2850	0.5802245172811418	0.5788889784457752	0.8311012573405472	0.9116475510527888	0.6918255071961212	0.5439511859885615	1.442082242426645	1.8335013102265203	0.20172217146455296	0.8890497302626957
study_mean_label_pair	all	Akimitsu2	Mortazavi	3305	0.5085447545769375	0.5822088471532896	0.9406741830670642	0.9698835925342093	0.7395731192691188	0.5997363288439145	1.5138969170381125	1.8746058370346588	0.1579973427120284	0.9569279088640903
study_mean_label_pair	all	Akimitsu2	Oberdoerffer	3706	0.6097636821389328	0.7179187602069071	0.7147327221136175	0.8454186667643538	0.6421124406952494	0.5228478538609144	1.279393371340695	1.6452773916406278	0.04119863071563839	0.8444142318440488
study_mean_label_pair	all	Akimitsu2	Rinn	3808	0.6301089520499262	0.6672974698938241	0.7038047095073356	0.8389306941025197	0.6391153024683738	0.5222697489434064	1.2585575133520681	1.6517112612466913	0.032782975461418985	0.8382899176461738
study_mean_label_pair	all	Akimitsu2	Rissland	3826	0.5502699512769283	0.5855201557219896	0.8481402097021327	0.9209452805146094	0.702421231694411	0.5625363325888963	1.4965930944695411	1.820815904508006	-0.059449453919618096	0.919024467645335
study_mean_label_pair	all	Akimitsu2	Rissland2	4003	0.5449212527729188	0.6027671469467186	0.853560278113771	0.923883260003	0.7087868214117464	0.5910017056081676	1.3963910798527825	1.7384632829201778	0.10750823620598134	0.9176068097293357
study_mean_label_pair	all	Akimitsu2	Shendure	3948	0.7032564440784277	0.7474608769416545	0.5680808808739092	0.753711404235009	0.5693572350040177	0.45407881049889565	1.1894007429519415	1.496837176228149	0.055233136992981324	0.7516848950536551
study_mean_label_pair	all	Akimitsu2	Simon	2292	0.7114799961270102	0.7464330832911507	0.5327122775234233	0.7298714116359287	0.5588508163604057	0.4599161789722852	1.1067402391163061	1.41380731731263	0.0539028058971095	0.7278782625136166
study_mean_label_pair	all	Akimitsu2	Zimmer	2536	0.46909116724829014	0.4851145944234896	1.0588738716667878	1.0290159725032395	0.8075234517805058	0.6747270943405499	1.6338990886896703	2.01259038625902	0.23568757128425624	1.0016612403447183
study_mean_label_pair	all	Bazzini	Cramer	7432	0.021329331015359363	0.025679830866982646	1.5088805029477528	1.228364971393988	0.9125278376358669	0.6940594328297941	1.953271209307466	2.437015363591554	0.050078060560276194	1.2273437541285113
study_mean_label_pair	all	Bazzini	Cramer2	4819	0.027213073050795733	0.049987720269402444	1.5543238197981146	1.2467252382935523	0.9176685282406521	0.6994651034129047	1.9653480162582955	2.497879533289836	-0.0032533575843845734	1.2467209934313874
study_mean_label_pair	all	Bazzini	Darnell	2921	-0.12705182821567773	-0.039393597755961185	1.6928037654035204	1.3010779244163357	0.8415201582294899	0.6068303139359277	1.6532631855926392	2.4070857446899563	-0.00852616198909037	1.301049987496738
study_mean_label_pair	all	Bazzini	Dieterich	7062	0.02270238820823229	-0.030621204036993543	1.8165572060652349	1.34779716799867	1.0052832961289622	0.7876199463975453	2.0840513778120155	2.6408515804879076	0.0018383495247289495	1.3477959142749532
study_mean_label_pair	all	Bazzini	Gejman	7331	0.019370763402228337	0.006891671202189609	1.8083354867388433	1.3447436509382906	1.0248036624274004	0.825660852401313	2.1196687565308734	2.658015892463516	0.021424565538272378	1.3445729711437544
study_mean_label_pair	all	Bazzini	He	8672	-0.024353144830906278	-0.04636712554710035	1.7571439022554622	1.325573046744487	0.9913581049612151	0.7821422557362159	2.0936552844749965	2.65826533876527	0.029344001938621894	1.3252482151678942
